onehot__TypeofContact_Company Invited,onehot__TypeofContact_Self Enquiry,onehot__Occupation_Free Lancer,onehot__Occupation_Large Business,onehot__Occupation_Salaried,onehot__Occupation_Small Business,onehot__Gender_Fe Male,onehot__Gender_Female,onehot__Gender_Male,onehot__MaritalStatus_Divorced,onehot__MaritalStatus_Married,onehot__MaritalStatus_Single,onehot__MaritalStatus_Unmarried,onehot__Designation_AVP,onehot__Designation_Executive,onehot__Designation_Manager,onehot__Designation_Senior Manager,onehot__Designation_VP,onehot__ProductPitched_Basic,onehot__ProductPitched_Deluxe,onehot__ProductPitched_King,onehot__ProductPitched_Standard,onehot__ProductPitched_Super Deluxe,remainder__Unnamed: 0,remainder__Age,remainder__CityTier,remainder__DurationOfPitch,remainder__NumberOfPersonVisiting,remainder__NumberOfFollowups,remainder__PreferredPropertyStar,remainder__NumberOfTrips,remainder__Passport,remainder__PitchSatisfactionScore,remainder__OwnCar,remainder__NumberOfChildrenVisiting,remainder__MonthlyIncome
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2680.0,34.0,1.0,9.0,3.0,4.0,5.0,2.0,0.0,3.0,1.0,1.0,21385.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,34.0,1.0,13.0,2.0,3.0,4.0,1.0,0.0,3.0,1.0,0.0,26994.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2643.0,39.0,1.0,36.0,3.0,4.0,3.0,5.0,0.0,2.0,0.0,2.0,24939.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3965.0,29.0,1.0,12.0,3.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,22119.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1288.0,35.0,1.0,8.0,2.0,3.0,3.0,3.0,0.0,3.0,0.0,1.0,20762.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,293.0,26.0,3.0,10.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,20828.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2562.0,37.0,1.0,10.0,3.0,4.0,3.0,7.0,0.0,2.0,1.0,1.0,21513.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3734.0,35.0,1.0,16.0,4.0,4.0,5.0,6.0,0.0,3.0,0.0,2.0,24024.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4727.0,40.0,1.0,9.0,3.0,4.0,3.0,2.0,0.0,3.0,1.0,1.0,30847.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,363.0,33.0,3.0,11.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,0.0,17851.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,642.0,38.0,3.0,15.0,3.0,4.0,4.0,1.0,0.0,4.0,0.0,0.0,17899.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4794.0,33.0,1.0,20.0,4.0,5.0,4.0,3.0,0.0,5.0,1.0,1.0,21421.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,589.0,29.0,1.0,6.0,2.0,4.0,5.0,2.0,1.0,2.0,0.0,0.0,17319.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4504.0,34.0,1.0,14.0,3.0,4.0,3.0,2.0,0.0,4.0,1.0,1.0,30369.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3314.0,36.0,3.0,24.0,4.0,4.0,5.0,5.0,1.0,3.0,1.0,2.0,27644.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,23.0,3.0,8.0,3.0,3.0,5.0,4.0,0.0,3.0,1.0,1.0,17322.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2855.0,61.0,1.0,14.0,3.0,4.0,5.0,7.0,0.0,5.0,0.0,1.0,38244.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2384.0,55.0,3.0,8.0,2.0,4.0,3.0,1.0,0.0,5.0,0.0,0.0,28577.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2871.0,61.0,3.0,35.0,4.0,5.0,5.0,6.0,0.0,2.0,1.0,1.0,28944.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4245.0,28.0,3.0,7.0,4.0,4.0,4.0,2.0,1.0,1.0,0.0,2.0,25027.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1536.0,36.0,1.0,17.0,3.0,4.0,4.0,2.0,0.0,4.0,1.0,1.0,21499.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2902.0,41.0,3.0,35.0,3.0,6.0,5.0,5.0,0.0,5.0,1.0,1.0,29610.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2766.0,33.0,1.0,9.0,4.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,23733.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1455.0,40.0,1.0,8.0,2.0,4.0,3.0,3.0,0.0,5.0,0.0,1.0,17809.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2863.0,31.0,1.0,10.0,3.0,4.0,3.0,6.0,0.0,3.0,0.0,2.0,20775.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4595.0,39.0,1.0,7.0,4.0,4.0,5.0,3.0,0.0,4.0,1.0,2.0,32260.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2250.0,28.0,1.0,30.0,3.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,23722.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3516.0,30.0,1.0,9.0,4.0,4.0,4.0,2.0,0.0,5.0,0.0,3.0,21858.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,627.0,52.0,1.0,31.0,2.0,4.0,3.0,4.0,0.0,5.0,0.0,1.0,28826.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2814.0,22.0,3.0,19.0,3.0,3.0,4.0,3.0,0.0,5.0,0.0,2.0,21394.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1809.0,27.0,3.0,14.0,2.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,21214.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4771.0,45.0,1.0,17.0,4.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,21614.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2412.0,36.0,3.0,16.0,2.0,4.0,5.0,1.0,0.0,5.0,0.0,0.0,22094.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,333.0,43.0,1.0,13.0,2.0,3.0,5.0,1.0,0.0,5.0,1.0,0.0,24985.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,927.0,36.0,1.0,8.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,0.0,20410.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,187.0,55.0,1.0,20.0,3.0,2.0,4.0,1.0,0.0,2.0,0.0,2.0,33722.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1354.0,56.0,1.0,30.0,3.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,17587.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,281.0,42.0,3.0,6.0,2.0,3.0,3.0,2.0,0.0,3.0,1.0,0.0,19907.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2053.0,34.0,3.0,14.0,3.0,3.0,5.0,6.0,0.0,1.0,1.0,2.0,21500.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1557.0,51.0,1.0,15.0,3.0,3.0,3.0,4.0,0.0,3.0,1.0,0.0,17075.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2581.0,40.0,3.0,11.0,3.0,5.0,3.0,6.0,0.0,5.0,1.0,1.0,24580.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3014.0,53.0,1.0,26.0,3.0,4.0,3.0,2.0,0.0,3.0,1.0,1.0,22936.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2573.0,50.0,1.0,27.0,4.0,4.0,5.0,3.0,0.0,2.0,1.0,3.0,25245.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,540.0,28.0,1.0,6.0,3.0,5.0,4.0,1.0,1.0,2.0,1.0,0.0,17216.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3072.0,38.0,3.0,23.0,4.0,5.0,3.0,6.0,0.0,5.0,1.0,3.0,25012.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1599.0,49.0,1.0,26.0,3.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,21567.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3449.0,30.0,2.0,24.0,3.0,5.0,5.0,3.0,0.0,3.0,0.0,1.0,26666.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,32.0,1.0,11.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,0.0,18298.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3025.0,31.0,1.0,7.0,3.0,6.0,3.0,5.0,0.0,4.0,1.0,1.0,22511.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4590.0,36.0,1.0,28.0,3.0,4.0,3.0,3.0,1.0,3.0,0.0,1.0,22692.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,457.0,18.0,3.0,11.0,3.0,3.0,4.0,2.0,1.0,4.0,1.0,2.0,16878.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1726.0,42.0,1.0,8.0,2.0,4.0,5.0,1.0,1.0,4.0,1.0,1.0,17593.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4294.0,25.0,3.0,17.0,4.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,22938.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1308.0,38.0,3.0,8.0,3.0,5.0,3.0,3.0,1.0,3.0,0.0,0.0,20405.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3237.0,29.0,1.0,22.0,3.0,4.0,3.0,3.0,0.0,4.0,1.0,2.0,20885.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4318.0,29.0,1.0,24.0,4.0,4.0,5.0,3.0,0.0,1.0,0.0,2.0,23236.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1485.0,29.0,1.0,27.0,2.0,1.0,5.0,2.0,0.0,5.0,1.0,1.0,24980.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1784.0,39.0,1.0,16.0,3.0,3.0,5.0,2.0,1.0,3.0,1.0,2.0,32068.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1799.0,47.0,1.0,11.0,2.0,3.0,3.0,5.0,0.0,1.0,1.0,0.0,33300.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2980.0,61.0,3.0,23.0,3.0,4.0,5.0,2.0,0.0,4.0,1.0,1.0,24083.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3893.0,33.0,1.0,9.0,4.0,4.0,5.0,3.0,0.0,1.0,1.0,2.0,21117.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2045.0,54.0,1.0,25.0,3.0,3.0,5.0,1.0,1.0,3.0,0.0,2.0,20485.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2309.0,42.0,3.0,10.0,2.0,3.0,5.0,1.0,0.0,5.0,1.0,0.0,20155.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2788.0,36.0,1.0,12.0,4.0,4.0,4.0,2.0,0.0,3.0,0.0,1.0,26773.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,583.0,34.0,3.0,14.0,3.0,3.0,5.0,6.0,0.0,2.0,1.0,0.0,21500.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2486.0,27.0,1.0,32.0,3.0,6.0,3.0,3.0,0.0,2.0,1.0,2.0,20971.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1499.0,46.0,3.0,8.0,2.0,3.0,5.0,4.0,0.0,1.0,1.0,1.0,33947.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3851.0,25.0,1.0,7.0,3.0,5.0,3.0,3.0,0.0,3.0,1.0,2.0,23295.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3852.0,24.0,1.0,19.0,4.0,4.0,3.0,3.0,0.0,5.0,1.0,1.0,21325.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1333.0,46.0,3.0,16.0,3.0,3.0,4.0,6.0,0.0,1.0,0.0,2.0,22314.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2392.0,44.0,3.0,15.0,3.0,4.0,5.0,4.0,0.0,1.0,1.0,2.0,34190.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,709.0,31.0,1.0,15.0,2.0,4.0,5.0,1.0,1.0,3.0,1.0,0.0,17321.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,366.0,41.0,3.0,10.0,2.0,3.0,4.0,2.0,0.0,3.0,1.0,0.0,24355.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4367.0,27.0,2.0,24.0,3.0,4.0,3.0,2.0,1.0,5.0,0.0,2.0,21419.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1522.0,44.0,3.0,6.0,3.0,3.0,5.0,6.0,1.0,1.0,1.0,1.0,20454.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3066.0,33.0,3.0,20.0,4.0,4.0,3.0,4.0,0.0,2.0,0.0,1.0,23081.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,464.0,37.0,1.0,6.0,2.0,3.0,3.0,5.0,0.0,5.0,1.0,1.0,22491.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1213.0,23.0,3.0,13.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,17275.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3393.0,40.0,1.0,25.0,3.0,4.0,3.0,2.0,0.0,3.0,0.0,1.0,23212.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3504.0,25.0,1.0,16.0,3.0,4.0,5.0,4.0,1.0,3.0,0.0,2.0,21850.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,386.0,37.0,1.0,20.0,3.0,3.0,5.0,2.0,0.0,4.0,1.0,0.0,18034.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,163.0,57.0,1.0,30.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,1.0,24439.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1994.0,34.0,1.0,15.0,2.0,4.0,4.0,2.0,0.0,1.0,1.0,0.0,23621.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,909.0,19.0,1.0,31.0,2.0,1.0,3.0,2.0,1.0,5.0,1.0,0.0,17994.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1316.0,43.0,3.0,8.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,2.0,20675.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3505.0,25.0,3.0,20.0,4.0,4.0,4.0,3.0,0.0,1.0,0.0,1.0,20711.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3618.0,26.0,1.0,9.0,4.0,2.0,3.0,3.0,0.0,1.0,0.0,2.0,23884.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,809.0,28.0,1.0,9.0,3.0,3.0,4.0,1.0,0.0,4.0,0.0,0.0,22655.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2918.0,25.0,1.0,30.0,3.0,3.0,3.0,3.0,1.0,4.0,0.0,2.0,21403.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4172.0,52.0,1.0,7.0,4.0,4.0,3.0,3.0,0.0,4.0,1.0,1.0,21401.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3913.0,35.0,1.0,15.0,3.0,2.0,3.0,4.0,0.0,3.0,0.0,2.0,23082.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3107.0,22.0,1.0,25.0,4.0,4.0,3.0,3.0,0.0,3.0,1.0,2.0,21371.0
