onehot__TypeofContact_Company Invited,onehot__TypeofContact_Self Enquiry,onehot__Occupation_Free Lancer,onehot__Occupation_Large Business,onehot__Occupation_Salaried,onehot__Occupation_Small Business,onehot__Gender_Fe Male,onehot__Gender_Female,onehot__Gender_Male,onehot__MaritalStatus_Divorced,onehot__MaritalStatus_Married,onehot__MaritalStatus_Single,onehot__MaritalStatus_Unmarried,onehot__Designation_AVP,onehot__Designation_Executive,onehot__Designation_Manager,onehot__Designation_Senior Manager,onehot__Designation_VP,onehot__ProductPitched_Basic,onehot__ProductPitched_Deluxe,onehot__ProductPitched_King,onehot__ProductPitched_Standard,onehot__ProductPitched_Super Deluxe,remainder__Unnamed: 0,remainder__Age,remainder__CityTier,remainder__DurationOfPitch,remainder__NumberOfPersonVisiting,remainder__NumberOfFollowups,remainder__PreferredPropertyStar,remainder__NumberOfTrips,remainder__Passport,remainder__PitchSatisfactionScore,remainder__OwnCar,remainder__NumberOfChildrenVisiting,remainder__MonthlyIncome
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4121.0,37.0,1.0,25.0,4.0,4.0,3.0,3.0,0.0,3.0,0.0,2.0,20831.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3861.0,32.0,3.0,9.0,3.0,4.0,3.0,2.0,0.0,4.0,1.0,1.0,21745.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1258.0,29.0,1.0,10.0,3.0,4.0,5.0,2.0,0.0,4.0,0.0,0.0,17109.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,566.0,47.0,3.0,33.0,3.0,1.0,3.0,5.0,1.0,4.0,1.0,2.0,21397.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3864.0,42.0,1.0,7.0,4.0,4.0,3.0,5.0,0.0,1.0,0.0,1.0,21460.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3731.0,43.0,1.0,20.0,4.0,2.0,5.0,7.0,0.0,4.0,1.0,1.0,24216.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3718.0,32.0,3.0,36.0,4.0,5.0,3.0,3.0,0.0,3.0,1.0,1.0,24146.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3574.0,36.0,1.0,35.0,3.0,2.0,3.0,3.0,0.0,5.0,1.0,1.0,22085.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,475.0,26.0,3.0,34.0,3.0,3.0,4.0,2.0,0.0,3.0,1.0,0.0,21272.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4591.0,50.0,1.0,15.0,3.0,4.0,4.0,6.0,0.0,4.0,0.0,2.0,26081.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3823.0,28.0,2.0,29.0,3.0,5.0,4.0,3.0,0.0,1.0,1.0,1.0,21541.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3130.0,42.0,1.0,13.0,3.0,4.0,5.0,4.0,1.0,4.0,1.0,1.0,23399.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1892.0,19.0,2.0,8.0,2.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,17564.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4363.0,40.0,1.0,15.0,3.0,4.0,3.0,3.0,0.0,1.0,1.0,2.0,22433.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1294.0,41.0,1.0,11.0,2.0,1.0,4.0,4.0,0.0,5.0,1.0,0.0,21870.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3985.0,30.0,1.0,9.0,4.0,4.0,4.0,2.0,0.0,4.0,1.0,1.0,21381.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4884.0,28.0,1.0,31.0,4.0,5.0,3.0,3.0,1.0,3.0,1.0,2.0,21212.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,833.0,27.0,1.0,12.0,2.0,4.0,3.0,2.0,0.0,2.0,1.0,1.0,17539.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2308.0,42.0,3.0,18.0,2.0,3.0,5.0,1.0,1.0,5.0,1.0,1.0,28758.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2192.0,38.0,1.0,16.0,3.0,3.0,3.0,1.0,0.0,5.0,0.0,0.0,17684.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4610.0,46.0,1.0,11.0,3.0,4.0,4.0,3.0,0.0,4.0,1.0,1.0,23125.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2451.0,31.0,1.0,31.0,4.0,4.0,3.0,3.0,0.0,2.0,0.0,2.0,21371.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4446.0,48.0,3.0,21.0,3.0,4.0,5.0,4.0,0.0,1.0,1.0,2.0,23638.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4353.0,32.0,1.0,27.0,4.0,4.0,3.0,5.0,0.0,3.0,1.0,1.0,28502.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4134.0,37.0,1.0,12.0,4.0,4.0,4.0,2.0,0.0,1.0,1.0,2.0,24592.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2865.0,30.0,1.0,32.0,4.0,5.0,4.0,7.0,0.0,3.0,0.0,3.0,21224.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3263.0,29.0,1.0,9.0,4.0,5.0,4.0,2.0,0.0,2.0,0.0,3.0,21879.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1081.0,35.0,1.0,22.0,3.0,4.0,4.0,2.0,0.0,1.0,1.0,2.0,23606.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,677.0,49.0,1.0,14.0,2.0,3.0,4.0,5.0,0.0,4.0,0.0,0.0,22403.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,113.0,24.0,1.0,24.0,2.0,3.0,3.0,1.0,0.0,4.0,1.0,0.0,17774.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3248.0,49.0,1.0,7.0,3.0,2.0,3.0,4.0,0.0,2.0,0.0,1.0,35563.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3227.0,42.0,1.0,14.0,3.0,2.0,3.0,3.0,0.0,3.0,1.0,2.0,22054.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1528.0,31.0,1.0,13.0,2.0,3.0,3.0,4.0,0.0,3.0,0.0,1.0,20915.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1410.0,40.0,3.0,8.0,3.0,3.0,4.0,4.0,0.0,3.0,1.0,1.0,20677.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3402.0,35.0,1.0,16.0,3.0,4.0,3.0,2.0,0.0,5.0,1.0,2.0,27178.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3255.0,39.0,3.0,9.0,3.0,4.0,4.0,2.0,0.0,4.0,1.0,1.0,26029.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2914.0,25.0,3.0,31.0,3.0,4.0,3.0,2.0,0.0,4.0,0.0,2.0,21078.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2493.0,36.0,1.0,15.0,3.0,3.0,3.0,3.0,0.0,5.0,1.0,2.0,20947.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2799.0,27.0,3.0,7.0,3.0,4.0,3.0,3.0,0.0,5.0,1.0,1.0,23974.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3177.0,27.0,1.0,9.0,3.0,2.0,3.0,3.0,0.0,3.0,1.0,2.0,24150.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2433.0,38.0,1.0,15.0,3.0,3.0,5.0,5.0,0.0,3.0,0.0,2.0,21893.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1343.0,29.0,1.0,13.0,2.0,3.0,5.0,4.0,0.0,4.0,0.0,0.0,17062.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4696.0,31.0,1.0,27.0,3.0,4.0,5.0,2.0,0.0,4.0,0.0,2.0,28635.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2645.0,50.0,1.0,25.0,4.0,4.0,3.0,3.0,1.0,2.0,0.0,2.0,25482.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1150.0,35.0,1.0,24.0,2.0,1.0,5.0,2.0,0.0,3.0,0.0,1.0,20208.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1849.0,55.0,1.0,8.0,3.0,3.0,3.0,3.0,1.0,5.0,0.0,0.0,31659.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2199.0,35.0,1.0,31.0,2.0,3.0,3.0,2.0,1.0,3.0,0.0,1.0,25388.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,292.0,31.0,3.0,11.0,2.0,3.0,4.0,2.0,0.0,3.0,0.0,1.0,17789.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2050.0,35.0,3.0,14.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,2.0,17572.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2436.0,58.0,1.0,27.0,3.0,3.0,4.0,5.0,0.0,3.0,1.0,1.0,25008.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1449.0,32.0,1.0,8.0,3.0,3.0,5.0,2.0,0.0,1.0,1.0,1.0,17439.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3306.0,45.0,1.0,24.0,4.0,6.0,3.0,4.0,0.0,4.0,1.0,1.0,20968.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3457.0,31.0,3.0,14.0,4.0,4.0,5.0,2.0,0.0,3.0,1.0,1.0,23457.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,205.0,29.0,3.0,33.0,2.0,3.0,3.0,2.0,0.0,3.0,1.0,1.0,22639.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2958.0,34.0,1.0,10.0,4.0,4.0,5.0,3.0,1.0,5.0,1.0,3.0,22026.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4142.0,36.0,3.0,7.0,4.0,4.0,3.0,3.0,0.0,5.0,1.0,1.0,27467.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,308.0,58.0,1.0,6.0,2.0,5.0,3.0,3.0,1.0,2.0,1.0,1.0,20660.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2425.0,55.0,3.0,15.0,2.0,5.0,4.0,2.0,0.0,1.0,1.0,1.0,34187.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2733.0,29.0,1.0,15.0,4.0,4.0,3.0,3.0,0.0,4.0,0.0,2.0,21988.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3430.0,40.0,3.0,28.0,3.0,5.0,3.0,5.0,1.0,1.0,0.0,2.0,24798.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3824.0,36.0,3.0,25.0,4.0,4.0,5.0,2.0,0.0,3.0,0.0,1.0,20822.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2101.0,44.0,1.0,14.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,0.0,17818.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1192.0,49.0,1.0,22.0,3.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,17587.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2660.0,31.0,3.0,33.0,3.0,5.0,5.0,7.0,0.0,2.0,0.0,2.0,25374.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4106.0,36.0,1.0,30.0,3.0,5.0,3.0,5.0,1.0,4.0,1.0,1.0,24594.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3819.0,33.0,1.0,12.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,2.0,21110.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3748.0,41.0,1.0,19.0,3.0,4.0,5.0,4.0,0.0,1.0,1.0,2.0,23126.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4099.0,34.0,1.0,21.0,4.0,4.0,4.0,3.0,0.0,5.0,1.0,2.0,21434.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4726.0,44.0,1.0,34.0,3.0,4.0,5.0,2.0,0.0,4.0,1.0,1.0,29498.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3955.0,28.0,1.0,9.0,3.0,4.0,5.0,3.0,0.0,3.0,1.0,2.0,21019.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2886.0,37.0,3.0,17.0,3.0,4.0,3.0,3.0,0.0,2.0,1.0,2.0,28658.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3216.0,57.0,1.0,16.0,4.0,4.0,3.0,4.0,0.0,2.0,0.0,1.0,21620.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1394.0,32.0,1.0,11.0,2.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,24679.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3975.0,39.0,1.0,36.0,3.0,4.0,3.0,3.0,0.0,3.0,1.0,1.0,21084.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4714.0,29.0,1.0,7.0,3.0,5.0,4.0,3.0,0.0,4.0,1.0,1.0,21274.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2606.0,29.0,1.0,28.0,3.0,4.0,3.0,3.0,0.0,2.0,0.0,1.0,21391.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1507.0,35.0,3.0,8.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,17014.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1840.0,21.0,3.0,18.0,2.0,1.0,4.0,2.0,0.0,5.0,0.0,1.0,17716.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,745.0,55.0,1.0,24.0,3.0,3.0,4.0,4.0,1.0,5.0,1.0,2.0,21385.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,853.0,19.0,1.0,15.0,2.0,3.0,5.0,2.0,0.0,3.0,0.0,0.0,17552.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,48.0,1.0,6.0,3.0,4.0,3.0,1.0,1.0,5.0,0.0,2.0,20381.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2221.0,50.0,3.0,6.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,21347.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3073.0,29.0,2.0,15.0,4.0,5.0,3.0,3.0,0.0,2.0,0.0,2.0,23614.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2459.0,30.0,1.0,28.0,3.0,3.0,5.0,3.0,0.0,5.0,1.0,2.0,28658.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2678.0,34.0,1.0,21.0,3.0,4.0,3.0,7.0,1.0,2.0,0.0,2.0,21114.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,299.0,51.0,1.0,8.0,2.0,5.0,4.0,6.0,0.0,2.0,0.0,0.0,20482.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1439.0,36.0,3.0,9.0,3.0,4.0,3.0,1.0,0.0,3.0,1.0,0.0,22644.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1704.0,33.0,1.0,20.0,2.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,17436.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2193.0,46.0,1.0,13.0,3.0,3.0,3.0,7.0,0.0,1.0,1.0,1.0,25845.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2494.0,49.0,1.0,7.0,4.0,5.0,3.0,2.0,1.0,5.0,0.0,3.0,24059.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4861.0,53.0,3.0,14.0,4.0,4.0,3.0,4.0,1.0,4.0,1.0,3.0,27124.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1829.0,36.0,3.0,9.0,2.0,4.0,3.0,5.0,0.0,1.0,0.0,0.0,24699.0
